job_title;company_name;location;country;job_type;experience;education;salary_min;salary_max;salary_raw;skills;keyword;post_date;job_url;platform;remote_flag
Corporate Strategist (Jr Analyst - Analyst Level);Cermati.com;Jakarta;Indonesia;Full-time;;;;;;;Operations Analyst;;https://id.indeed.com/rc/clk?jk=0539a97449189af1&bb=5qvBURKq8vkZWkf3tHSyhCm9a9dK3Qf8OT6vCAv41PMPBJCa1E97Lw_MvimwwI3hPqtq_XGMOWscn_uY8PCNI7RxHYt5OPWYVgGd9-VZiosRqDJcVNq5MzfXik2gqzT5&xkcb=SoDm67M3iOTxEdyINR0MbzkdCdPP&fccid=72115f61555c057a&vjs=3;Indeed;
24/7 AI Operations Technical Support Analyst;CSG;Remote;Indonesia;Full-time;;;;;;;Operations Analyst;;https://id.indeed.com/rc/clk?jk=aaf9c5c50bfad793&bb=5qvBURKq8vkZWkf3tHSyhAugqCX0I1sL1hpFUyGpK_4su7bRd9Kc3n3jocZ5REozREg-OPmw39J8DCKlNTAmguoisbeVmzrOj-opaO3dJAuky0kLNaUGIhlIhWn_SZOy&xkcb=SoAP67M3iOTxEdyINR0DbzkdCdPP&fccid=ee8519c5c256c6b3&vjs=3;Indeed;Remote
Business Operations Analyst;PayJoy;Jakarta;Indonesia;Full-time;;;;;Full-time;;Operations Analyst;;https://id.indeed.com/rc/clk?jk=1fe550227dc5f828&bb=5qvBURKq8vkZWkf3tHSyhG2lGgM0cTBSYdRlOsg6qx7Yvdg4jg5mw8WDA-XkQGAn9TQM_D-dZjvJ9dwmzP8HMyIzYV0e0yjKtzn1VmNkgiKfcenPVfHa61SHuIhw1zmn&xkcb=SoC767M3iOTxEdyINR0CbzkdCdPP&fccid=849a1e065e8b13ea&vjs=3;Indeed;
LGEID Data Analyst;LG;Jakarta;Indonesia;Full-time;;;;;;;Operations Analyst;;https://id.indeed.com/rc/clk?jk=b517ea6878ce9c5f&bb=5qvBURKq8vkZWkf3tHSyhB6v5nNYZbDm158XWydWqpHIkUwrNBcEkx-peXL4_4iF4Pjkg5IFd06PaJaLca_SaV10bMO4ESLcDGsLSfAD2GxL9n6rgb9XkZcva17-fY0e&xkcb=SoAm67M3iOTxEdyINR0BbzkdCdPP&fccid=3baffba98df23da3&vjs=3;Indeed;
Junior Data Analyst;Danabijak;Jakarta;Indonesia;Full-time;;;;;;;Operations Analyst;;https://id.indeed.com/rc/clk?jk=590c488302023cc8&bb=5qvBURKq8vkZWkf3tHSyhNvABjPtPbbyP5qAPyOunKxukxpWQDIwqDTmwZg_xfunb7iPcOgaN4pzLGm75oy8Bv8fXq1MrMq12aen7nmroFzYTMA85UuxNUVoNvanG39q&xkcb=SoCS67M3iOTxEdyINR0AbzkdCdPP&fccid=f309e7f80c9d7faa&vjs=3;Indeed;
Solution Analyst [Corporate IT & IS, Hospitality Solution Department];Kompas Gramedia;Jakarta;Indonesia;Full-time;;;;;Full-time;;Operations Analyst;;https://id.indeed.com/rc/clk?jk=e64d307b242526c0&bb=5qvBURKq8vkZWkf3tHSyhLqxky4MKRnBcWWEVfDeRzHgBmW_ViOwtOkevXludvn_Jc6b_NoLUnlGV_RrZ8MA78IPL-LC0nnlZtNDV5O3sepRbA9tequRU8-R8wLzgQOa&xkcb=SoAc67M3iOTxEdyINR0HbzkdCdPP&fccid=8c17781b7684ad92&vjs=3;Indeed;
AML Operations Analyst - Transaction Monitoring;Luno;Jakarta;Indonesia;Full-time;;;;;;;Operations Analyst;;https://id.indeed.com/rc/clk?jk=2a0fc477186be671&bb=5qvBURKq8vkZWkf3tHSyhNvABjPtPbbyZQUn13NB3UvI2OfcWFj9CwqqgEG6naM8n-wJCM01oUn-wd_sorRvMGGfWG_48jkubBVlFOzV96tAyTSAHNkgdGlq89yNDcEt&xkcb=SoCo67M3iOTxEdyINR0GbzkdCdPP&fccid=e2c2fcf649ca45fe&vjs=3;Indeed;
Business & System Analyst;Agape Software;Jakarta;Indonesia;Full-time;;;;;;;Operations Analyst;;https://id.indeed.com/rc/clk?jk=b03ae9cc49585688&bb=5qvBURKq8vkZWkf3tHSyhKu_Oy9Kl8HN0xd9tnNfGhzsT-nkhXGuL8dFeE3f4hYoUbp8-BP1sRnu9ge5pu93BLBo_GjzM0ZlQUIbXAQQXN0rq9648TA0T9zmZ9-ScMA7&xkcb=SoA167M3iOTxEdyINR0FbzkdCdPP&fccid=57476d118984d580&vjs=3;Indeed;
Business Analyst/PMO;PT. Berca Hardayaperkasa;Jakarta;Indonesia;Full-time;;;;;;;Operations Analyst;;https://id.indeed.com/rc/clk?jk=e353ca8c817dbf08&bb=5qvBURKq8vkZWkf3tHSyhPh0IX8_qGm6V1likuGYAAFJFyTvuOUQ_7s89421zUiwt-lhKiWU67S1vNZ4ZALmNQt_QnP4p3bf6z62kYFJXtWsTDXJ87SFFAyjmAnvqnZr&xkcb=SoCB67M3iOTxEdyINR0EbzkdCdPP&fccid=c3fe97d0a272f735&vjs=3;Indeed;
Business Process Analyst;Josephine Anni;Jakarta;Indonesia;Full-time;;;;;;;Business Process Analyst;;https://id.indeed.com/rc/clk?jk=b9a6e1ddbf705e5d&bb=b98aj47OsLo9YY0LUJVLpvHHXFxyBoHchl0eAZxlYROtvqyKpfsZ0P13DlD2bKUXAWsXtlrajwMBw1YGYWbiayIv0OJj1NFXx1XmGPRs8tR9Qm-0SPti1JXc3tbFrrxR&xkcb=SoBF67M3iOUN9ngeFj0LbzkdCdPP&fccid=590e6edd1193aa01&cmp=josephine-anni&ti=Business+Process+Analyst&vjs=3;Indeed;
Business Process Analyst;PT Santosa Utama Lestari (Vasham);Jakarta;Indonesia;Full-time;;;;;;;Business Process Analyst;;https://id.indeed.com/rc/clk?jk=bb5dd86c1ff48e3b&bb=b98aj47OsLo9YY0LUJVLptMS8_1oaZf5akkJWcpDtyyTqby0KAQ7rmW_CygmtpaEJI6R5Y9yztYEapXpA7OkAgIo50YlgqSu_jTVnJ82uYkrXaGGOF0zSqmOPAwlPiQi&xkcb=SoDx67M3iOUN9ngeFj0KbzkdCdPP&fccid=ae116ffa0558d716&vjs=3;Indeed;
Associate Business Intelligence Analyst;NTT Ltd;Jakarta;Indonesia;Full-time;;;;;;;Business Process Analyst;;https://id.indeed.com/rc/clk?jk=6ddb8d8da3b78ff3&bb=b98aj47OsLo9YY0LUJVLpp-KWpGJU3tEgtOWoK8UOc4OHsEskzF1ZKnNLrJbhpVCU2_FlrLR_EvwGj4qD7hFf3UcBh2phOl4-yJfUQl31FAkefRtQqcBTmKWSeVeaR5s&xkcb=SoBs67M3iOUN9ngeFj0JbzkdCdPP&fccid=91444a28cb181211&vjs=3;Indeed;
Associate Business Intelligence Analyst;NTT Ltd;Jakarta;Indonesia;Full-time;;;;;;;Business Process Analyst;;https://id.indeed.com/viewjob?jk=456789abcdef0123;Indeed;
Business & Operations Analyst;AMODA;Jakarta;Indonesia;Full-time;;;;;;;Business Process Analyst;;https://id.indeed.com/rc/clk?jk=258883f168895460&bb=b98aj47OsLo9YY0LUJVLpgM2IRIOIgi-ShpKFP5oSL4QVQgiDFaOS6dpCSubQYBuUzQ5IM-4pfn1kEIO0icrMxkbUJriEchVJ8QS3SQW9iZ-UmY6Kdf4eUvlmohTf0Nb&xkcb=SoDY67M3iOUN9ngeFj0IbzkdCdPP&fccid=144b263479ca4a80&vjs=3;Indeed;
Business Intelligence Analyst;Indodana;Jakarta;Indonesia;Full-time;;;;;;;Business Process Analyst;;https://id.indeed.com/rc/clk?jk=fd515d844d9cf6a1&bb=b98aj47OsLo9YY0LUJVLpm78W-fUm4GJS2oiSdfkfQIm_XvxanGG_X5G9xqVrkK8v6FbKQBN6WSSdYb5I0cKSwe3LjDZMTiJ8YHqCA8HbovEwxnNkiYsFK4uOctvWg2j&xkcb=SoBW67M3iOUN9ngeFj0PbzkdCdPP&fccid=3b9f97716218c1d1&vjs=3;Indeed;
Junior Business Analyst;PT SOLUSI TIGA SELARAS;Jakarta;Indonesia;Full-time;;;;;Contract;;Business Process Analyst;;https://id.indeed.com/rc/clk?jk=1f4237e42d021204&bb=b98aj47OsLo9YY0LUJVLph6KqVWSfVoKtSKjUZLOwndLvzbIqJ6d7XvmzBt2XKKuZLZFtbISptrkhNNp5ma4WNNnm76aHzVQt-5Aks1C9Y7eq0dLwNNLN-4yEoen1Ofu&xkcb=SoDi67M3iOUN9ngeFj0ObzkdCdPP&fccid=a50a987ff7cd56f0&cmp=PT-SOLUSI-TIGA-SELARAS&ti=Business+Analyst&vjs=3;Indeed;
Business Data Analyst;Amartha;Jakarta;Indonesia;Full-time;;;;;;;Business Process Analyst;;https://id.indeed.com/rc/clk?jk=6932b948be233a57&bb=b98aj47OsLo9YY0LUJVLpie1Bqrxmpmr7h4gdq-TKV3MXL_Jx7Uhrq4qGYPxtLGq1mn-QAyAKtMWWQeNWwkDEuysf9yanKReBw8CcGy61H2WxTcfZ9rpcd2V4os2KO8R&xkcb=SoB_67M3iOUN9ngeFj0NbzkdCdPP&fccid=e8289121abe0af31&vjs=3;Indeed;
Business & System Analyst;Agape Software;Jakarta;Indonesia;Full-time;;;;;;;Business Process Analyst;;https://id.indeed.com/rc/clk?jk=b03ae9cc49585688&bb=b98aj47OsLo9YY0LUJVLprol5rKhM7pdEEp7tUubGAbNl65trRL01fxXzYnY_UHWlFkh6VINUelMzQiZ1TUfDF3mhx7eUZB5XZiHWQnPkexRRrddqQqpaole_wcacccA&xkcb=SoDL67M3iOUN9ngeFj0MbzkdCdPP&fccid=57476d118984d580&vjs=3;Indeed;
IT Business Analyst (Mid-Senior Level);Youtap Limited;Jakarta;Indonesia;Full-time;;;;;;;Business Process Analyst;;https://id.indeed.com/rc/clk?jk=55633b0994bcdaaa&bb=b98aj47OsLo9YY0LUJVLpqsVgaH3j8EoD3KrwiVqcQba5Tz8_awPVe0WIC8uFd0khhR-pw6XK9ZLhJZcxLA17bDzSlJqbfO6ejwdmqAAsP1luAfvNsLDqpSG5-21OYmW&xkcb=SoAi67M3iOUN9ngeFj0DbzkdCdPP&fccid=27e715d1af431a11&vjs=3;Indeed;
Business Analyst;Trengginas;Jakarta;Indonesia;Full-time;;;;;;;Business Process Analyst;;https://id.indeed.com/rc/clk?jk=60b311f4daf1aab2&bb=b98aj47OsLo9YY0LUJVLpnFNNE7m750vzDUatlri5bM59_XXdqy48LAh7KTm4iL9HnQvK1iGoXVEVZw5l0nOLDg63NWQujHxJW4yxpKqvVXCmA1WhmJcvw-UuNe0QOzo&xkcb=SoCW67M3iOUN9ngeFj0CbzkdCdPP&fccid=617fb1695c920aa7&vjs=3;Indeed;
Business Analyst - New Graduate 2026;PT ABeam Consulting Indonesia;Jakarta;Indonesia;Full-time;;;;;;;Business Process Analyst;;https://id.indeed.com/rc/clk?jk=29aabfe637842ea4&bb=b98aj47OsLo9YY0LUJVLpkcHoMBAreVTql872vj-Bltaowf_aegR8nO7lEd8Ejk2mBoakBicjUm5Ole1qQ_oxHxO2LCIow2sY2uIPKsthc4F4OOGw6aaKcTbttQF7RNL&xkcb=SoAL67M3iOUN9ngeFj0BbzkdCdPP&fccid=2cb357038ff82e43&vjs=3;Indeed;
Business Analyst/PMO;PT. Berca Hardayaperkasa;Jakarta;Indonesia;Full-time;;;;;;;Business Process Analyst;;https://id.indeed.com/rc/clk?jk=e353ca8c817dbf08&bb=b98aj47OsLo9YY0LUJVLpqjPPp8RU2tJ-p2XSPDJVkG43sfJrTEoJaPg1tR0sE8oSPw89JTeFGkEXlmy9q8auptXJlqdM6EyLsTZk20_3ZPotRemA7-lp2unnyP1d9Ke&xkcb=SoC_67M3iOUN9ngeFj0AbzkdCdPP&fccid=c3fe97d0a272f735&vjs=3;Indeed;
Associate Business Analyst;NTT DATA;Jakarta;Indonesia;Full-time;;;;;Full-time;;Business Process Analyst;;https://id.indeed.com/rc/clk?jk=1c373715fd710f7e&bb=b98aj47OsLo9YY0LUJVLphWIAFbtrXzaAwgXzD5Y58ICVe30L1HlhTpTTv9BlHJyyPSur_Sku4Qq_cgRoCFJkf-8IWjqUC3nlSRr-mTdeVDUfA-VUws1UiwkwJeEmAYu&xkcb=SoAx67M3iOUN9ngeFj0HbzkdCdPP&fccid=91444a28cb181211&vjs=3;Indeed;
Business Process Analyst Intern;ASSA Rent;Jakarta;Indonesia;Full-time;;;;;Internship;;Business Process Analyst;;https://id.indeed.com/rc/clk?jk=eb4f797320eb0d29&bb=b98aj47OsLo9YY0LUJVLpoLAcgMgphVydJN1LadvC2yf4etDKEBZgnzLd9IutozaWDQG59OwZf4-lyG8FRR3TaVcx9dPpcukYUqJ_--en5O16dhTBdEA4q5ZU4ZyVSVb&xkcb=SoCF67M3iOUN9ngeFj0GbzkdCdPP&fccid=4e6543aa09ae2f60&vjs=3;Indeed;
Business Analyst;Lintas Media Danawa;Jakarta;Indonesia;Full-time;;;;;Contract;;Business Process Analyst;;https://id.indeed.com/rc/clk?jk=a02fd9f975ad3b7e&bb=b98aj47OsLo9YY0LUJVLpvHHXFxyBoHckVP0Dgnf1uDzvavmZGVOS2dAyOVnrF477Jdxma6iNETTaFy9IfNfBYZ9t7TjHjQLiCtACGubYiuoxNRq-aahWH24xfw9_ta1&xkcb=SoAY67M3iOUN9ngeFj0FbzkdCdPP&fccid=e0f54e7efb107f2c&cmp=Lintas-Media-Danawa&ti=Business+Analyst&vjs=3;Indeed;
AI & Automation Specialist;NEXT Ventures;Jakarta;Indonesia;Full-time;;;;;;;Business Process Automation Specialist;;https://id.indeed.com/rc/clk?jk=bd5fa3fa136718c7&bb=G04lROnbInxKbWkXsV-DB7bv8XThPywIM-fLcKE6fnUhUowYPOwqMHmAiCQ7DOveASLQPXrg7SJZ0CCM_s5MugHCgxmb79-yFt1-rBh0dKhp0tN_2x1S71XdxWC0KCwB&xkcb=SoA967M3iOUK0BgeFj0LbzkdCdPP&fccid=77dc88d36b389b24&vjs=3;Indeed;
QA Specialist - Automation;TabSquare PTE.LTD.;Jakarta;Indonesia;Full-time;;;;;;;Business Process Automation Specialist;;https://id.indeed.com/rc/clk?jk=579c5ab4eaa4d3a7&bb=G04lROnbInxKbWkXsV-DB49js3qCUeR2DzsNlMfyAYN0F4ip6Eccs8pNH87Qms-27EX9OptszAfG2y7UyLKk4-d0vMnkZVZ6_jYcQXXtemGAubpR1yDu_q1avFyTh0TJ&xkcb=SoCJ67M3iOUK0BgeFj0KbzkdCdPP&fccid=b1057984b0858132&vjs=3;Indeed;
QA Specialist - Automation;TabSquare PTE.LTD.;Jakarta;Indonesia;Full-time;;;;;;;Business Process Automation Specialist;;https://id.indeed.com/viewjob?jk=890abcdef0123456;Indeed;
Technical Support Specialist;Braze;Jakarta;Indonesia;Full-time;;;;;;;Business Process Automation Specialist;;https://id.indeed.com/rc/clk?jk=5075ee151915c00f&bb=G04lROnbInxKbWkXsV-DB1hzMQKfisc4zrckNhiwk6TFA8zb_x0vcwvOKR57Q_nc2ShwOkPVEVEAMFvT5qfc6tiS7qU2yyqYzdTDY9JX9KfFxF3Fe0su6GguDZCRERSE&xkcb=SoAU67M3iOUK0BgeFj0JbzkdCdPP&fccid=7c138e549c2cd781&vjs=3;Indeed;
Agentic AI Specialist;SMART Agribusiness and Food;Jakarta;Indonesia;Full-time;;;;;Full-time;;Business Process Automation Specialist;;https://id.indeed.com/rc/clk?jk=39067d136bc27b6e&bb=G04lROnbInxKbWkXsV-DB1NEu3apoolv_eSMvDH9rDcudXx1bOEZ6rcF5uQq52Tcq1LEqNd_qCCHFjQVeiZ3sIwfp-FOC3sgDZ2EBH5M54IaPHRuayO3dhGVun3pGf1j&xkcb=SoCg67M3iOUK0BgeFj0IbzkdCdPP&fccid=5c96ce13ccc423f5&vjs=3;Indeed;
[TH] Business Intelligence - Fresh Graduate;Shopee;Bangkok;Indonesia;Full-time;;;;;Fresh graduate;;Business Process Automation Specialist;;https://id.indeed.com/rc/clk?jk=10eb26eb6866b746&bb=G04lROnbInxKbWkXsV-DBw5wypW9DzibvMOEgHMNXyl9JCkX-dpCXb4RTh8iU4S-fDMVEu7sDtlikTNhCJ2Z2T6eHGccMF6BMM2Mx9nouyv-AKX4aR6djRwK6OLr6xmE&xkcb=SoAu67M3iOUK0BgeFj0PbzkdCdPP&fccid=0b476c4a7add47fe&vjs=3;Indeed;
AI Solution Engineer - Business Intelligence , Shopee;Shopee;Bangkok;Indonesia;Full-time;;;;;;;Business Process Automation Specialist;;https://id.indeed.com/rc/clk?jk=46066be2bc778f57&bb=G04lROnbInxKbWkXsV-DB05aoMJGZ6PVh5G7EMeNwbsmcwifaz2c9ti8KSezf6jDnQeu4ONNWCuHBByHy6JcbEoO9RaWdRC9GPlyQhM-J2zKsPlSt4bEwx6g0bvzZneM&xkcb=SoCa67M3iOUK0BgeFj0ObzkdCdPP&fccid=0b476c4a7add47fe&vjs=3;Indeed;
Operations Procurement & Contracts Specialist (Cikarang, Indonesia);Posh;Jakarta;Indonesia;Full-time;;;;;;;Business Process Automation Specialist;;https://id.indeed.com/rc/clk?jk=f41c1720c680d9ea&bb=G04lROnbInxKbWkXsV-DBx4Y-52Ko_3lw6MdaRzyDxvKCbnDjoCK3_4bLFXyZngtv8uMzuZRFzTtAOsXw64tgP2ivfobuU_FlKxFsyrQZfwCOPUjy9jKm1xiT_AaVkpZ&xkcb=SoAH67M3iOUK0BgeFj0NbzkdCdPP&fccid=83b099687e2e6487&vjs=3;Indeed;
AI Product Manager - Business Intelligence & Analytics;Shopee;Jakarta;Indonesia;Full-time;;;;;;;Business Process Automation Specialist;;https://id.indeed.com/rc/clk?jk=814aaf3745a4cb90&bb=G04lROnbInxKbWkXsV-DB05aoMJGZ6PVTQdawlc0jxzBDBBusz0H88ASJZMUaK1TP3rb-queQXxHDOdCILFffrp_T54QUynm6KOnMhPYHijQwavbHNnqUFgAgfrELkyi&xkcb=SoCz67M3iOUK0BgeFj0MbzkdCdPP&fccid=0b476c4a7add47fe&vjs=3;Indeed;
Digital Campaign Specialist;Wunderman Thompson MAP;Bangkok;Indonesia;Full-time;;;;;;;Business Process Automation Specialist;;https://id.indeed.com/rc/clk?jk=d911cfe20caaee20&bb=G04lROnbInxKbWkXsV-DBwkSVUByI91kNS4SmofIh8gvgjo0mSP0Ljq7nH6QddJvzF1SAF9nHFv9DQbQ9DR5la_rxc-biuDwPgIJZtJMMrBFt1mAUVHZU-e8JEqTiQ5p&xkcb=SoBa67M3iOUK0BgeFj0DbzkdCdPP&fccid=fb09a4b702935704&vjs=3;Indeed;
Demand Planning - Business Intelligence & Planning, ShopeeFood;Shopee;Jakarta;Indonesia;Full-time;;;;;;;Business Process Automation Specialist;;https://id.indeed.com/rc/clk?jk=1350dc3660628982&bb=G04lROnbInxKbWkXsV-DB88jf5QCtFGR80v7CNPiPR4x4FAH5QZFoUo58KnzvjFPHcRLTgnLaaf1e3CDp-WpkwehaAiRJQo_a54lysPo1NedIjuWkFXwrxg-fjlcEntr&xkcb=SoDu67M3iOUK0BgeFj0CbzkdCdPP&fccid=0b476c4a7add47fe&vjs=3;Indeed;
Artificial Inteligence Specialist;HashMicro Pte Ltd;Jakarta;Indonesia;Full-time;;;;;;;Business Process Automation Specialist;;https://id.indeed.com/rc/clk?jk=46fb98c7b2225756&bb=G04lROnbInxKbWkXsV-DBwkSVUByI91kBE4-HqEpfxHeBKlrr5h1yjtzQCpcGRAgskWkiZoFrPp8DIoG1ExZsMIKnbC9Cv0PkTEsMRsr5Ke7GeFjmSjpHcXMdRAIEren&xkcb=SoBz67M3iOUK0BgeFj0BbzkdCdPP&fccid=737ce30cbc9f2eb6&vjs=3;Indeed;
Data Analyst - Business Intelligence , Regional FBS;Shopee;Bangkok;Indonesia;Full-time;;;;;;;Business Process Automation Specialist;;https://id.indeed.com/rc/clk?jk=f23a73a6241b4873&bb=G04lROnbInxKbWkXsV-DByV1iXzcz4_l5KG93WII-VCG9gKDL_QizsjPeLYsxG_yvCDnCmW42p8JuXJJMlcYZlEXIP3igPMpLTOAuGVNqKiCM_LsJOyj2VGxizA-MU4o&xkcb=SoDH67M3iOUK0BgeFj0AbzkdCdPP&fccid=0b476c4a7add47fe&vjs=3;Indeed;
Risk Operations AI Specialist;Binance;Jakarta;Indonesia;Full-time;;;;;Full-time;;Business Process Automation Specialist;;https://id.indeed.com/rc/clk?jk=53982508c36bc2f9&bb=G04lROnbInxKbWkXsV-DB8NFvYAJpV3lfFb2G_VaWZq6rvEmP08POo1qCGCKhRdr-NIkroG5_xKAyYHMhnKkrlHHeqL117bS1elU9G788cJQllBxjnrjIbosIOI3_4FS&xkcb=SoBJ67M3iOUK0BgeFj0HbzkdCdPP&fccid=ac2ee5578fa99fc9&vjs=3;Indeed;
IT Specialist;BukuWarung;Jakarta;Indonesia;Full-time;;;;;;;Business Process Automation Specialist;;https://id.indeed.com/rc/clk?jk=c5383f936c37bff1&bb=G04lROnbInxKbWkXsV-DBxUoQ82801fwhmNpA7hgsld8WyWOgkkDKFSG3NPnl4VutOFN2aofwPZBy1Jbu8xkaMM6gRc-Q0wyz7qg61ZCaf-PVCsYLO5HQs2yqjR7oCrQ&xkcb=SoD967M3iOUK0BgeFj0GbzkdCdPP&fccid=3f5bb29ebd087b07&vjs=3;Indeed;
AI Agent Orchestration, Swarms, Processes & Acquisition Specialist;Codingo Assignments Pte. Ltd.;Jakarta;Indonesia;Full-time;;;;;Contract+2;;Business Process Automation Specialist;;https://id.indeed.com/rc/clk?jk=0b58d72375b6ae32&bb=G04lROnbInxKbWkXsV-DB9oi59Ln7swZdlBLbUue_osjv-Qs0B9r51GQCitMlLi0FmXs7_ckptxAll1crWQut99swIwwGnVbd9sBKLnlZS5Zu0wNo5gGvGbFOStuDBeq&xkcb=SoBg67M3iOUK0BgeFj0FbzkdCdPP&fccid=6b862d0087b33d11&cmp=Codingo-Assignments-Pte.-Ltd.&ti=Process+Agent&vjs=3;Indeed;
AI & Automation Specialist;NEXT Ventures;Jakarta;Indonesia;Full-time;;;;;;;RPA Specialist;;https://id.indeed.com/rc/clk?jk=bd5fa3fa136718c7&bb=hTvM2C3jfU17C_8_ze-s7AdmaJQfLhdvQysSZqiPlg08xcjit5babpUlkA1pwt1SS9OVb-c05wVRixgI4HTWDycEHIegFG3UmarMIo-EzHiNaedXiUXm87SByKWkAbUs&xkcb=SoDh67M3iOUIfUy5Qx0LbzkdCdPP&fccid=77dc88d36b389b24&vjs=3;Indeed;
AI & Automation Specialist;NEXT Ventures;Jakarta;Indonesia;Full-time;;;;;;;RPA Specialist;;https://id.indeed.com/viewjob?jk=456789abcdef0123;Indeed;
Anti Fraud Specialist;Amartha;Jakarta;Indonesia;Full-time;;;;;;;Fintech Specialist;;https://id.indeed.com/rc/clk?jk=eaa981acc48c33e4&bb=siNp9jz_U7Uvck0rvdN_ZnfxS8JmInDFnV5Sq_l5AIA8hopYSRkDmYO-yE1-TI57P_cEjQ2zKozJEiNKY1qKFErpWY9oCVmO9oDEg0kHvYGiNrubN1ccrX9PsglZdjgs&xkcb=SoDW67M3iOUFqcS5Qx0LbzkdCdPP&fccid=e8289121abe0af31&vjs=3;Indeed;
Talent Acquisition Specialist;Cermati.com;Jakarta;Indonesia;Full-time;;;;;;;Fintech Specialist;;https://id.indeed.com/rc/clk?jk=e8ac99afbb42041f&bb=siNp9jz_U7Uvck0rvdN_ZnyIqP2MSMEOHLK5jslL4E4B3QtO_TJ87FD55OFWEn7iX_UsENvsQb64kC9-l4m026u145P7Lub9v4zs6lf7M6BZ0aYbcfxA9T0aGhhz4617&xkcb=SoBi67M3iOUFqcS5Qx0KbzkdCdPP&fccid=72115f61555c057a&vjs=3;Indeed;
Partnership Specialist;Amartha;Jakarta;Indonesia;Full-time;;;;;;;Fintech Specialist;;https://id.indeed.com/rc/clk?jk=6f65f84c089255d8&bb=siNp9jz_U7Uvck0rvdN_ZjWvlLM6hKBpNqqM9aEKgIOVGGI-6Sk-OLncrAWs3NrMVnIfXR47jtSJiULzqwnKzWX01twelp-ekPYjHZCwe2BkwxJRjELB92W4x2o6D0cR&xkcb=SoD_67M3iOUFqcS5Qx0JbzkdCdPP&fccid=e8289121abe0af31&vjs=3;Indeed;
Legal Compliance Specialist;PT Indonesia Airawata Finance;Jakarta;Indonesia;Full-time;;;;;;;Fintech Specialist;;https://id.indeed.com/rc/clk?jk=c6769ab80516b670&bb=siNp9jz_U7Uvck0rvdN_ZoYhdqzo0znNt7yMbg5EYe1PZLBi8I4mV8gaTLw1ibfsIT_ArF5TCbEM_anuGHy7ri_0wAmvaYRjn9hBRureBOYdXrwmiKEyt-Kc2Q1cIPkc&xkcb=SoBL67M3iOUFqcS5Qx0IbzkdCdPP&fccid=04d786f007789db0&cmp=PT-ITC-Auto-Multifinance&ti=Legal+Secretary&vjs=3;Indeed;
Compliance Specialist - Anti Money Laundering;Indodana;Jakarta;Indonesia;Full-time;;;;;;;Fintech Specialist;;https://id.indeed.com/rc/clk?jk=1f72aced78411b6f&bb=siNp9jz_U7Uvck0rvdN_ZneSYUlGMuyskt2Cjqy_U6rMx92FdZq9uHxpBr1kXWH49A-DNEXdoR62bSJqAu2Gho-l6Ey8B8JP11e92sUe6TpyFNQZPltPbFfeUMWgwqnj&xkcb=SoDF67M3iOUFqcS5Qx0PbzkdCdPP&fccid=3b9f97716218c1d1&vjs=3;Indeed;
Customer Care Specialist;Honest Bank;Jakarta;Indonesia;Full-time;;;;;;;Fintech Specialist;;https://id.indeed.com/rc/clk?jk=fd6ce02e6ce2d145&bb=siNp9jz_U7Uvck0rvdN_ZgURGZwAqbzlHfkRxopphAoxLNbTOKpihv_owV3zieTTwz-guyO4hf6LLpMWnW9I9goZbUktJHcFitUkLgNa4J5hHTJIomhmLLui5UW5gVr9&xkcb=SoBx67M3iOUFqcS5Qx0ObzkdCdPP&fccid=3204f1f1fb50daa4&vjs=3;Indeed;
Customer Care Specialist;Honest Bank;Jakarta;Indonesia;Full-time;;;;;;;Fintech Specialist;;https://id.indeed.com/viewjob?jk=abcdef0123456789;Indeed;
Business Development - Digital Insurance (Junior Associate - Senior Specialist Level);Cermati.com;Jakarta;Indonesia;Full-time;;;;;;;Fintech Specialist;;https://id.indeed.com/rc/clk?jk=9233c25982e30cb4&bb=siNp9jz_U7Uvck0rvdN_ZnkIqP7VSab0jML8zAjAyngfwOAqSVEI4TjaCScPEm84ckYRjVuicWieADV2MqbPOx6B0ap7zvJj3wiUibOl2FdVUN7xWQnYESREvAdmHtJB&xkcb=SoDs67M3iOUFqcS5Qx0NbzkdCdPP&fccid=72115f61555c057a&vjs=3;Indeed;
Policy & Procedure (Analyst / Specialist Level);Cermati.com;Jakarta;Indonesia;Full-time;;;;;;;Fintech Specialist;;https://id.indeed.com/rc/clk?jk=a355307f1df9df6c&bb=siNp9jz_U7Uvck0rvdN_ZkptL-MaXbxN_I4zmB5a2E-eecCZtOugRiEcUTlf5KSewjPd5NPQLoF6EyWVFtFC-br4tPOAvuvZ64FLs5aJZ670jFkHpoFhT5uJCuqHxbLZ&xkcb=SoBY67M3iOUFqcS5Qx0MbzkdCdPP&fccid=72115f61555c057a&vjs=3;Indeed;
Performance Media Specialist;Indodana;Jakarta;Indonesia;Full-time;;;;;;;Fintech Specialist;;https://id.indeed.com/rc/clk?jk=13bd8291e9cbfc99&bb=siNp9jz_U7Uvck0rvdN_ZlxQNGfkE2I8PyAPI2R6Sf7YInVDRN6pT212kfGTGAs1DeP8YkT4CU5cPS-6TH1uzH3srprbSc2HQqetrI5dE233UXMa-tB62v22Poh6VBnS&xkcb=SoCx67M3iOUFqcS5Qx0DbzkdCdPP&fccid=3b9f97716218c1d1&vjs=3;Indeed;
